,SHA,title,committer,date,commit additions,commit deletions,files changed,file sha,filename,file additions,file deletions,file changes
1065,4697c37a83cbf581bf232f3f172dee6ff8e7faac,Make desktop file translatable,Jon Lund Steffensen,2014-05-29 00:56:37,17,7,5,173cf885127835a63ecb05af11fdc1b5d6349f73,configure.ac,1,0,1
1066,4697c37a83cbf581bf232f3f172dee6ff8e7faac,Make desktop file translatable,Jon Lund Steffensen,2014-05-29 00:56:37,17,7,5,f68bef670d4beeeab7c7231eb78793d39d4d7603,data/applications/redshift-gtk.desktop.in,3,3,6
1067,4697c37a83cbf581bf232f3f172dee6ff8e7faac,Make desktop file translatable,Jon Lund Steffensen,2014-05-29 00:56:37,17,7,5,6abd07c643dc7afb38499dc5b52632397e6decd3,po/POTFILES.in,2,0,2
1068,38e20a9fd31eb5253ff955b071518a90f11cb3c6,Fix building systemd unit files,Jon Lund Steffensen,2014-05-25 15:46:24,1,1,1,7ad1fe8a69474e5862d91200732fb25403accd77,Makefile.am,1,1,2
1069,1d1379b6a27676857789efcaa9bfd177989ec0b0,Merge pull request #84 from maandree/geoclue-strdup-failure,Jon Lund Steffensen,2014-05-15 22:32:45,8,0,1,07865c5536a5b6e6e1d2237191491449349ceaab,src/location-geoclue.c,8,0,8
1070,b933b617af81c312f63a59c1b61c54221901de5c,Check for strdup failure in location-geoclue,Mattias Andrée,2014-05-12 16:32:29,8,0,1,07865c5536a5b6e6e1d2237191491449349ceaab,src/location-geoclue.c,8,0,8
1071,4a198668d7a6b743d8dc0cc37cf7da67d1bcea0a,"HACKING: Add notes on packaging, cross-compiling",Jon Lund Steffensen,2014-05-08 19:06:07,26,0,1,bea8d0eb1aa3297243d3e60c711a114381f64803,HACKING.md,26,0,26
1072,241eff8fe7e97faade7446c75ecc19d0d525d4e8,redshift-gtk: Notify desktop about startup completion,Jon Lund Steffensen,2014-05-08 18:44:54,4,1,1,2efbc07447e9bd7b205ff7288316ad97bfa78e2c,src/redshift-gtk/statusicon.py,4,1,5
1073,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,3606bfdb76451fc80bc5f3b0e7c9471fa7ba96fd,po/ar.po,94,73,167
1074,14b0e4176aa38690323a9d5cbf195036291bfc89,Update po files from source,Jon Lund Steffensen,2014-05-08 00:25:08,2744,2118,29,ee6c72071055030e44210a0be6876be14f90a5c7,po/bg.po,94,73,167
